id;spp;countryCode;stateProvince;locality;lon;lat
43939;Psychotria carthagenensis ;BR;Bahia;Ponto 34;-39.196111;-13.121667
43940;Psychotria carthagenensis ;BR;Bahia;Ponto 30;-39.196111;-13.648889
44080;Psychotria carthagenensis ;BR;Bahia;Extremo Sul, Parque Nacional do Descobrimento. Km 22 da estrada principal que atravessa o Parque. Interior da mata;-39.333333;-17.183333
44113;Psychotria carthagenensis ;BR;Bahia;Trilha para o cachoeirÃ£o.;-40.690278;-14.688889
44192;Psychotria carthagenensis ;BR;CearÃ¡;Serra de BaturitÃ©;-38.979167;-4.213611
44282;Psychotria carthagenensis ;BR;Bahia;RecÃ´ncavo Sul, Serra da JibÃ³ia;-39.466667;-12.85
44286;Psychotria carthagenensis ;BR;Bahia;RecÃ´ncavo Sul, Serra da JibÃ³ia;-39.475556;-12.853611
44493;Psychotria carthagenensis ;BR;Bahia;Litoral Sul, Mata do Cacau;-39.722222;-14.172222
44570;Psychotria carthagenensis ;BR;Bahia;Litoral Norte, NÃºcleo AgroecolÃ³gico de Nova Itapecirica;-37.979444;-12.373889
44578;Psychotria carthagenensis ;BR;Bahia;Litoral Sul, Mata do LaterÃ­tico;-39.731944;-14.176389
44606;Psychotria carthagenensis ;BR;Bahia;Litoral Sul, Mata da Botinha;-39.7075;-14.181389
44734;Psychotria carthagenensis ;BR;Bahia;Litoral Sul, Fragmento do PancagÃª., porÃ§Ã£o sul;-39.133333;-13.716667
44756;Psychotria carthagenensis ;BR;Bahia;Litoral Sul, Fargmento do Corte Alto;-39.133333;-13.716667
44759;Psychotria carthagenensis ;BR;Bahia;Litoral Sul, Fargmento do Corte Alto;-39.133333;-13.716667
44760;Psychotria carthagenensis ;BR;Bahia;Litoral Sul, Fargmento do Corte Alto;-39.133333;-13.716667
44900;Psychotria carthagenensis ;BR;Bahia;Piemonte da Diamantina;-40.525833;-11.386667
44954;Psychotria carthagenensis ;BR;Bahia;Litoral Sul, Cachoeira do alojamento 7;-39.133333;-13.716667
45142;Psychotria carthagenensis ;BR;Bahia;Litoral Sul, SÃ­tio Rodotec, Caminho para a comunidade do Forte.;-39.133333;-13.816667
45144;Psychotria carthagenensis ;BR;Bahia;Litoral Sul, Fazenda Itapema I - Cachoeira Itapema I;-39.133333;-13.716667
45146;Psychotria carthagenensis ;BR;Bahia;Litoral Sul, PapuÃ£, Cachoeira da Dona Maria. Rio Juliana;-39.133333;-13.816667
45253;Psychotria carthagenensis ;BR;ParanÃ¡;Guarituba.;-49.05;-25.433333
45402;Psychotria carthagenensis ;BR;Bahia;Litoral Sul, Assentamento OricÃ³, prÃ³ximo a sede;-39.349167;-14.133611
45436;Psychotria carthagenensis ;BR;Bahia;Mata dos Bandeirantes (futura Reserva EcolÃ³gica dos Bandeirantes).;-40.485278;-11.151389
45440;Psychotria carthagenensis ;BR;Bahia;;-44.796111;-14.263611
45455;Psychotria carthagenensis ;BR;Bahia;Extremo Sul, trecho de Mata AtlÂ’ntica, entre EunÂ polis e Porto Seguro, na RPPN (Veracel);-39.05;-16.433333
45579;Psychotria carthagenensis ;BR;ParanÃ¡;Rio Vermelho.;-51.083333;-26.216667
45626;Psychotria carthagenensis ;BR;Bahia;Parque EcoturÃ­stico de Una -ECOPARQUE (RPPN - Reserva Particular do PatrimÃ´nio Nacional). Rumo Norte da 1Âª Ã¡rea, limite com a Ã¡rea recÃ©m adquirida.;-39.066667;-15.283333
45685;Psychotria carthagenensis ;BR;Bahia;Chapada Diamantina, Vale do Paty, caminho para o CachoeirÃ£o;-41.383333;-12.809722
45722;Psychotria carthagenensis ;BR;Bahia;Extremo Sul, Projeto Cedro da Veracel Celulose;-39.016667;-16.266667
45728;Psychotria carthagenensis ;BR;Bahia;Extremo Sul, EstaÃ§Ã£o Veracruz.;-39.05;-16.433333
45798;Psychotria carthagenensis ;BR;Bahia;Extremo Sul, Mata cara-branca, projeto CEDRO;-39.016667;-16.266667
46062;Psychotria carthagenensis ;BR;Bahia;Rodovia para ItacarÃ©. Entrada ca. de 1km da BR-101. Ramal que leva Ã s fazendas no sentido L, margem do Rio de Contas, ca. 2km da entrada. Ãrea de cultivo de cacau, Ã¡rea abandonada.;-39.286944;-14.321944
46204;Psychotria carthagenensis ;BR;Bahia;Monte RecÃ´ncavo. Faz. Engenho Madruga.;-38.666667;-12.616667
46223;Psychotria carthagenensis ;BR;Bahia;Litoral Norte, Faz. Seis Marias.;-38.033333;-12.25
46235;Psychotria carthagenensis ;BR;Bahia;Serra da Copioba.;-39.083333;-12.833333
46237;Psychotria carthagenensis ;BR;Bahia;Litoral Norte, PrÃ³ximidade da Faz. Riacho Branco.;-38.033333;-12.25
46238;Psychotria carthagenensis ;BR;Bahia;Serra da Copioba.;-39.083333;-12.833333
46289;Psychotria carthagenensis ;BR;Bahia;Serra da Copioba.;-39.083333;-12.833333
46484;Psychotria carthagenensis ;CO;Valle del Cauca;Corr. Mateguadua, JardÃ­n BotÃ¡nico Juan MarÃ­a CÃ©spedes, Quebrada Valenzuela, que desemboca al rio Tulua,;-76.1689;4.0283
46485;Psychotria carthagenensis ;CO;Valle del Cauca;Corr. Mateguadua, JardÃ­n BotÃ¡nico Juan MarÃ­a CÃ©spedes, reserva natural.;-76.1689;4.0283
46486;Psychotria carthagenensis ;CO;Valle del Cauca;Corr. Mateguadua, JardÃ­n BotÃ¡nico Juan MarÃ­a CÃ©spedes, Quebrada Valenzuela, que desemboca al rio Tulua,;-76.1689;4.0283
46487;Psychotria carthagenensis ;CO;Valle del Cauca;Corr. Mateguadua, JardÃ­n BotÃ¡nico Juan MarÃ­a CÃ©spedes, bs-T. bosque secundario, 25 aÃ±os de recuperaciÃ³n.;-76.1689;4.0283
46490;Psychotria carthagenensis ;CO;Valle del Cauca;Bosque Ingenio San Carlos, VÃ­a Riofrio, lado derecho;-76.244556;4.143972
46491;Psychotria carthagenensis ;CO;Valle del Cauca;Hacienda Colindres, bosque Colindres;-76.593514;3.236847
46500;Psychotria carthagenensis ;CO;Vichada;Bosque rÃ­o Meta;-68.175722;6.203667
46516;Psychotria carthagenensis ;PY;CaazapÃ¡;;-55.740556;-26.293611
46522;Psychotria carthagenensis ;PY;Misiones;;-56.788056;-27.455
46529;Psychotria carthagenensis ;PY;CaazapÃ¡;;-55.740556;-26.293611
46538;Psychotria carthagenensis ;CO;Antioquia;Vereda El Guayabo, Aproximadamente a 5 Km margen derecha de la quebrada sobre la vÃ­a. Zona de transiciÃ³n entre bs-T/bh-PM. Sitio parcelas 1 y 2 rastrojo bajo.;-75.703;6.45675
46542;Psychotria carthagenensis ;CO;Antioquia;Vereda El Guayabo, Aproximadamente a 5 Km margen derecha de la quebrada sobre la vÃ­a. Zona de transiciÃ³n entre bs-T/bh-PM. Sitio parcelas 1 y 2 rastrojo bajo.;-75.703;6.45675
46543;Psychotria carthagenensis ;CO;Antioquia;Vereda el Guayabo, 200 m antes de llegar al puente sobre la quebrada El Guayabo, sobre la margen derecha.;-75.703;6.45675
46556;Psychotria carthagenensis ;BR;Acre;Localidade SÃ£o Domingos;-73.27;-7.675833
46559;Psychotria carthagenensis ;BR;ParÃ¡;Base AÃ©rea Brig. Velloso da Serra do Cachimbo, Rio da HidrelÃ©trica da Base.;-54.54;-9.73
46662;Psychotria carthagenensis ;BR;RondÃ´nia;UHE Jirau, Margem direita do rio Madeira.;-64.91;-9.601389
46667;Psychotria carthagenensis ;BR;ParanÃ¡;Fazenda Solana;-51.35;-23.4
46669;Psychotria carthagenensis ;GY;8 - Potaro-Siparuni;Kuribrong River - V4;-59.53;5.66497
46691;Psychotria carthagenensis ;BR;SÃ£o Paulo;Fazenda SÃ£o JosÃ©. Floresta paludosa.;-47.47;-22.366667
46700;Psychotria carthagenensis ;BR;Pernambuco;Mata AtlÃ¢ntica. Usina SÃ£o JosÃ©, no interior florestal. Mata de Piedade.;-35;-7.848608
46702;Psychotria carthagenensis ;BR;Pernambuco;Mata AtlÃ¢ntica. Usina SÃ£o JosÃ©, no interior florestal. Mata de Zamabana. PrÃ³xima Ã  curso de Ã¡gua (riacho).;-34.99;-7.706258
46741;Psychotria carthagenensis ;BR;Acre;Reserva IndÃ­gena Praia do CarapanÃ£., Bacia do Alto JuruÃ¡, Rio TarauacÃ¡, margem esquerda. Reserva IndÃ­gena Praia do Carapana, colocaÃ§Ã£o Nova Morada.;-71.34;-8.447
46774;Psychotria carthagenensis ;BR;RondÃ´nia;MineraÃ§Ã£o Campo Novo (ca. 100 Km SW of Ariquemes), forest on terra firme.;-63.95;-10.566667
46781;Psychotria carthagenensis ;BR;RondÃ´nia;MineraÃ§Ã£o Campo Novo, MineraÃ§Ã£o Campo Novo, BR 421 a 2 Km a Oeste da MineraÃ§Ã£o Campo Novo, 120 Km de Ariquemes WSW, mata secundÃ¡ria, solo argiloso.;-63.62;-10.583333
46843;Psychotria carthagenensis ;BR;RondÃ´nia;MineraÃ§Ã£o Mibrasa, Setor Alto Candeias, Km 128. Sudoeste de Ariquemes. CapoeirÃ£o prÃ³ximo ao igarapÃ©.;-63.58;-10.583333
46888;Psychotria carthagenensis ;BR;Bahia;Km 10 da Rodovia IlhÃ©us/OlivenÃ§a. Ramal Ã  direita. Restinga. PrÃ³ximo ao nÃ­vel do mar.;-39.03;-14.883333
46990;Psychotria carthagenensis ;BR;Roraima;Between MaitÃ¡ & Paramiteri Indian village. Varzea forest.;-63.05;3.416667
46994;Psychotria carthagenensis ;BR;Roraima;Serra da Lua, Dormida, foothills of Serra da Lua. Savanna forest.;-60.18;2.416667
47012;Psychotria carthagenensis ;PE;San MartÃ­n;Distrito Tocache Nuevo. Cerro SinsÃ­n, 15 Km west of Tocache Nuevo along road to Puerto Pizana. In forest understory.;-76.57;-8.15
47013;Psychotria carthagenensis ;BR;ParÃ¡;ConceiÃ§Ã£o do Araguaia, 2 Km west of town along highway PA-287. In degraded gallery forest with Mauritia palms.;-49.3;-8.25
47015;Psychotria carthagenensis ;BR;Distrito Federal;Highway BR 020 from BrasÃ­lia to Sobradinho, 5 Km east of road interchange at RibeirÃ£o Sobradinho.;-47.82;-15.666667
47162;Psychotria carthagenensis ;BR;Distrito Federal;Lugar muito pertubado. Na margem do Rio Preto onde cruza DF6.;-47.32;-15.716667
47176;Psychotria carthagenensis ;BR;Mato Grosso;Jauru, Pousada Dona JÃºlia - margem do Rio Jauru, Estrada IndiavaÃ­ - Jurua, Km 3, prÃ³ximo Ã  ponte. ExpediÃ§Ã£o Aquarap/2002,SÃ­tio 2, Ponto 4. Sub-bosque em borda de capoeira, solo argiloso.;-58.58;-15.466667
47199;Psychotria carthagenensis ;BR;Amazonas;Ilha Tupinambarana, paranÃ¡ UrariÃ¡, white water, between rio Abacaxis and rio Paraconi, varzea. River margin.;-58.5;-3.833333
47204;Psychotria carthagenensis ;GF;Cayenne;Camp nÂ° 1 Ouman fou Langa Soula - Bassin du Haut-Marouini 2 km en aval. River gauche. ForÃªt ripicole. Sous-bois.;-54;2.883333
47205;Psychotria carthagenensis ;PE;Ucayali;Dtto. de Yarinacocha. San Juan de Yarinacocha. Bosque alto, terreno no inudable.;-74.57;-8.35
47240;Psychotria carthagenensis ;BR;Acre;PÃ© de Serra do Divisor, entre o lugar Pedernal e Fazenda Boa Vista. Mata de beira de rio, solo areno-pedregoso.;-73.63;-7.416667
47250;Psychotria carthagenensis ;BR;ParÃ¡;Estrada Lauro SodrÃ©, 28 Km de Alenquer. Fazenda Buraco D'Ã¡gua. Campo natural, solo areno pedregoso.;-54.67;-1.716667
47316;Psychotria carthagenensis ;VE;Apure;Distrito Pedro Camejo, banks of the RÃ­o Meta near the Brazo La Martinera, 19,5 airline Km W of Mata de GuanÃ¡bano. Patch of gallery forest.;-68.4;6.183333
47396;Psychotria carthagenensis ;BR;ParÃ¡;CuantÃ£ do AnajÃ¡s. Rio AnajÃ¡s, between AnajÃ¡s and Vista Alegre. Terra firme forest.;-49.8;-0.95
47487;Psychotria carthagenensis ;CO;Sucre;EstaciÃ³n Experimental Coloso;-75.36005;9.494539
47489;Psychotria carthagenensis ;CO;Sucre;EstaciÃ³n PrimatolÃ³gica;-75.35044;9.50092
47552;Psychotria carthagenensis ;CO;Casanare;corregimiento la Hermosa, finca Nicaragua;-70.27;5.6
47553;Psychotria carthagenensis ;CO;Casanare;corregimiento la Hermosa, finca Nicaragua, laguna;-70.26;5.59
47621;Psychotria carthagenensis ;CO;Amazonas;PNN CAhuinarÃ­, resguardo indÃ­gena Predio Putumayo;-71.44;-1.67
47647;Psychotria carthagenensis ;CO;Meta;PNN Tinigua, sierra Chamusa, centro de investigaciÃ³n primatolÃ³gicas La Macarena, trocha R2, 450m, bosque inundable;-74.16;2.66
47691;Psychotria carthagenensis ;CO;Amazonas;margen izq. rÃ­o CaquetÃ¡, La Sardina, en la zona del Cananguchal;-72.23;-0.56
47727;Psychotria carthagenensis ;PE;Madre de DÃ­os;;-70.1;-12.57
47728;Psychotria carthagenensis ;PE;Madre de DÃ­os;;-70.1;-12.57
47734;Psychotria carthagenensis ;PE;Madre de DÃ­os;;-70.2403;-12.4466
47754;Psychotria carthagenensis ;EC;Pastaza;Curaray. Ridge NE of Destacamento. Rain forest. Annonaceae, Mimosaceae, Moraceae, and many ferns and Selaginellas.;-76.933;-1.35
47755;Psychotria carthagenensis ;EC;ZAMORA-CHINCHIPE;Zamora - Loja road. Wet montane forest.;-79;-4.033
47756;Psychotria carthagenensis ;EC;Pastaza;CeilÃ¡n. Path going from CeilÃ¡n to RÃ­o Cononaco on the S side of RÃ­o Curaray. Primary forest.;-75.666;-1.6
172;Miconia nervosa ;CO;CaquetÃ¡;Vereda Laguna del ChairÃ¡,;-74.813833;1.256639
173;Miconia nervosa ;CO;CaquetÃ¡;Vereda Balcanes, Finca Balcanes;-75.516111;1.424167
174;Miconia nervosa ;CO;Putumayo;VÃ­a La Tagua, Km 19, bosque intervenido sobre relieve colinado;-74.777778;0.155556
198;Miconia nervosa ;CO;Santander;Vereda El Ãguila (CaÃ±o Doradal), fragmento de bosque al norte de la casa la Lusitania, bosque hÃºmedo tropical entresacado en avanzada etapa de regeneraciÃ³n;-74.119667;6.438417
222;Miconia nervosa ;BR;SÃ£o Paulo;Fazenda Bacury (antes parte da Fazenda Barreiro Rico);-48.157778;-22.664722
388;Miconia nervosa ;PE;Loreto;Distrito Pampa Hermosa. Parque Nacional Cordillera Azul. Puesto de Vigilancia (PV16). Sector Chambirillo.;-76.010278;-7.062222
389;Miconia nervosa ;PE;Loreto;Distrito Pampa Hermosa. Parque Nacional Cordillera Azul. Puesto de Vigilancia (PV16). Sector Chambirillo.;-76.013889;-7.070278
466;Miconia nervosa ;CO;Amazonas;Comunidad Monilla Amena, Resguardo Ticuna Huitoto;-69.942481;-4.182394
467;Miconia nervosa ;CO;Amazonas;Comunidad Monilla Amena, Resguardo Ticuna Huitoto;-69.942481;-4.182394
468;Miconia nervosa ;CO;Amazonas;Comunidad Monilla Amena, Resguardo Ticuna Huitoto, vÃ¡rzea del curupira camino a la comunidad;-69.942481;-4.182394
469;Miconia nervosa ;CO;Amazonas;Bosque de Tierra Firme;-70.054128;-3.500521
470;Miconia nervosa ;CO;Amazonas;Comunidad Monilla Amena, Resguardo Ticuna Huitoto, en borde de carretera;-69.942481;-4.182394
471;Miconia nervosa ;CO;Amazonas;Comunidad Monilla Amena, Resguardo Ticuna Huitoto, borde del camino;-69.942481;-4.182394
472;Miconia nervosa ;CO;Amazonas;Comunidad Monilla Amena, Resguardo Ticuna Huitoto, km 6 - 11;-69.942481;-4.182394
473;Miconia nervosa ;CO;Amazonas;Comunidad Monilla Amena, Resguardo Ticuna Huitoto, a 200 m de la maloca principal;-69.942481;-4.182394
474;Miconia nervosa ;CO;Amazonas;Comunidad Monilla Amena, Resguardo Ticuna Huitoto, chagra;-69.942481;-4.182394
475;Miconia nervosa ;CO;Amazonas;Comunidad Monilla Amena, Resguardo Ticuna Huitoto, a 200 m de la maloca principal;-69.942481;-4.182394
610;Miconia nervosa ;EC;SucumbÃ­os;SucumbÃ­os Canton, La SofÃ­a Parish. Watershed of the Alto Aguarico River, vicinity of the Cofanes and Verde rivers. Campsite #2 (RÃ­o Verde) on Rapid Biological and Social Inventory #21.;-77.576306;0.237194
617;Miconia nervosa ;EC;SucumbÃ­os;SucumbÃ­os Canton, La SofÃ­a Parish. Watershed of the Alto Aguarico River, vicinity of the Cofanes and Verde rivers. Campsite #2 (RÃ­o Verde) on Rapid Biological and Social Inventory #21.;-77.576306;0.237194
638;Miconia nervosa ;BR;ParÃ¡;.;-51.808611;-3.336944
903;Miconia nervosa ;PE;Loreto;Distrito Pampa Hermosa. Parque Nacional Cordilleras Azul. Sector Shanshuico.;-76.006944;-7.343889
1148;Miconia nervosa ;BR;;Territorio Amapa, Brasil. Rio Javari. In forest understory. Near Cachoeira macacoara. Only one seen.;-53.35;0.883333
1156;Miconia nervosa ;GY;;kanuku Mts.;-59.383333;3.133333
1178;Miconia nervosa ;GY;;kanuku Mts.;-59.383333;3.133333
1189;Miconia nervosa ;GY;Potaro-Siparuni;Guyana. Potaro-Siparuni Region. Iwokrama Rainforest Reserve;;
1191;Miconia nervosa ;GY;Upper Takutu-Upper Essequibo;Guyana. U.Takutu-U.Essequibo Region. Acarai Mountains.;-58.814167;1.345556
1290;Miconia nervosa ;GY;Potaro-Siparuni;Guyana. Potaro-Siparuni Region. Iwokrama Rainforest Reserve;;
1295;Miconia nervosa ;BR;;Estado Da Bahia. Coastal Zone. Parque Nacional de Monte Pascoal. On NW side of Monte Pascoal at low altitude between IBDF field hut and gates of Parque Nacional. Disturbed rain forest.;-39.416667;-16.883333
1305;Miconia nervosa ;BR;;Territorio Amapa, Brasil. Roadside weed;;
1319;Miconia nervosa ;VE;;Localidad: Venezuela, Estado BolÃ­var, near El Palmar, Tropical rain forest: altitude about 75 m.;-61.833333;8.833333
1331;Miconia nervosa ;GY;Upper Takutu-Upper Essequibo;Guyana. U.Takutu-U.Essequibo Region. South Rupununi;;
1430;Miconia nervosa ;EC;;Plants of Ecuador, prov. Esmeraldas: 2-4 km SE of San Lorenzo, along railroad track.;-78.833333;1.25
1475;Miconia nervosa ;VE;;Delta Amacuro: Departamento Tucupita, mountain area ca. 13 km by road ESE of the town of Sierra Imata.;-62.383333;8.383333
1656;Miconia nervosa ;EC;;Plants of Ecuador (QCA, U), Provincia del Napo;;
1676;Miconia nervosa ;BR;;Plants of Brazilian Amazonia. State of Mato Grosso. Aripuana, near Humboldt Centre, on road to Rio Juruema. Slightly disturbed forest on terra firme.;-59.35;-10.2
1707;Miconia nervosa ;BR;;Flora Da Reserva Ducke. Amazonas, Brasil. Reserva Florestral Ducke, Manaus-Itacoatiara, Km 26. Trilha a leste da estrada principal, proc. a esacao meterologica. Solo argiloso.;-59.966667;-2.883333
1715;Miconia nervosa ;BR;;Plants of Brazilian Amazonia. Basin of Rio Purus. Rio CunhuÃ¡ at Deni Indian village;;
1716;Miconia nervosa ;GF;Bassin de la Mana;Montagnes de la TrinitÃ©, zone sud, Bassin de la Mana.;-53.35;4.566667
1811;Miconia nervosa ;GF;;Layon du RÃ©servoir - SaÃ¼l - Region de SaÃ¼l Autour des habitations.;-53.216667;3.616667
1818;Miconia nervosa ;GY;North West District;;-59.5;7.75
1827;Miconia nervosa ;BR;;Estado Da Bahia. Coastal Zone. CEPEC, Itabuna, Quedra D, Reserva Botanica. Somewhat disturbed rain forest in old cacau plantation.;-39.233333;-14.75
1841;Miconia nervosa ;PE;;Peru, 1.2 km down the Main Trail from Explorer's Inn, near tge confluence of Rio Tambopata & Rio La Torre, 39 km Sw. of Puerto Moldonado. Madre de Dios.;-69.333333;-12.833333
1887;Miconia nervosa ;EC;;Flora of Ecuador, Prov. Napo. Ouerto Francisco de Orellana (Coca). Approx. 40 km SE of the town, (Auca oil field). Roadside vegetation in tropical rain forest. Loc. incl. nos. 105780 to 10598.;-76.866667;-0.666667
1897;Miconia nervosa ;GF;Paul Isnard;;-53.95;4.7
1900;Miconia nervosa ;GY;Upper Takutu-Upper Essequibo;Guyana. U.Takutu-U.Essequibo Region. Kuyuwini River, 10-15 km downstream from Taruma Rapids.;-58.666667;2.25
2309;Miconia nervosa ;BR;EspÃ­rito Santo;Rodovia ES-264;-40.465833;-20.055833
2537;Miconia nervosa ;BR;Distrito Federal;Jardim BotÃ¢nico de BrasÃ­lia;-47.833333;-15.866667
4375;Miconia nervosa ;VE;Zulia;Dtto. PerijÃ¡: alrededores de la EstaciÃ³n HidrolÃ³gica AricuaisÃ¡-Pie de Monte, en zona de bosque siempreverde;-72.898611;9.591667
4512;Miconia nervosa ;CO;BoyacÃ¡;Vereda Camilo, Cerro Morrocoy;-74.196917;5.834306
4948;Miconia nervosa ;BR;ParÃ¡;CaxiuanÃ£;-51.655;-1.959722
4950;Miconia nervosa ;BR;ParÃ¡;Comunidade de Patos do Ituqui;-54.335;-2.553611
5354;Miconia nervosa ;BR;SÃ£o Paulo;Fazenda Santa Izabel;-47.217778;-22.573889
5445;Miconia nervosa ;BR;GoiÃ¡s;Serra dos Pireneus, BR 070, ca. 5 KM de Cocalzinho de GoiÃ¡s, marco 9 do P.E. dos Pireneus.;-48.829444;-15.768333
5485;Miconia nervosa ;EC;SucumbÃ­os;Parroquia La SofÃ­a.  Tributario de RÃ­o Cofanes (Alto Aguarico) en la base de los Andes.  Rapid Inventory # 21.  Campamento RÃ­o Verde.;-77.583333;0.233333
5597;Miconia nervosa ;GF;;SaÃ¼l. In vicinity of village and airport.;-53.2;3.616667
5657;Miconia nervosa ;BO;Pando;Southwest of Cobija, ca. 2 km southwest of San Juan.;-69.083333;-11.233333
5670;Miconia nervosa ;PE;Pasco;Distrito PalcazÃº. IscozacÃ­n. Anexo Santa MarÃ­a - Reserva Comunal Yanesha.;-75.084444;-10.393889
5702;Miconia nervosa ;CO;CaquetÃ¡;Belen de los AndaquÃ­es. Parque Bosque Microcuenca La Resaca. Sendero BelÃ©n-Alto Sarabando. Primary moist forest on steep slopes with rocky outcrops.;-75.880278;1.434722
5886;Miconia nervosa ;VE;Tachira;Estado Tachira: rolling tall forest, southwest of Hacienda Tania, southeast of Carretera Panamericana, ca. 10.5 km northeast of La Fria.;-72.17;8.27
5900;Miconia nervosa ;BO;Pando;Department of Pando. Nicolas Suarez. Southwest of Cobija, ca. 2 km. southwest of San Juan.;-69.08;-11.23
5939;Miconia nervosa ;CO;AmazÃ´nas;Municipio de Leticia. Parque Nacional Natural Amacayacu. Sector de Amacaycu. Trocha que conduce al sector Mata-matÃ¡.;-70.25;-3.78
5949;Miconia nervosa ;EC;;Cerro Antisana, Rain forest 3 miles south west of Tena.;-78;-0.5
5953;Miconia nervosa ;PE;Madre de Dios;Prov. Manu: Cerro de Pantiacolla: Rio Palotoa 10-15km NNW of Shintuya;;
5955;Miconia nervosa ;EC;Napo;Terra firme.;-76.5;-0.63
5977;Miconia nervosa ;CO;Antioquia;Dpto. Antioquia, Tropical Wet/Very Wet Forest Transition Zone Vic. Planta Providencia, 26 kms S & 23 kms W (Air) of Zaragoza, In Valley of RÃ­o AnorÃ­ between Dos Bocas & AnorÃ­.;-75.05;7.22
5979;Miconia nervosa ;EC;Esmeraldas;Eloy Alfaro, Reserva EcolÃ³gica Cotacachi-Cayapas, Parroquia Luis Vargas Torres, RÃ­o Santiago, Estero Angostura.;-78.75;-0.82
6004;Miconia nervosa ;BO;Beni;Prov. Ballivian. Serrania Pilon Lajas. 15.8 km N of the bridge over the RÃ­o Quiquibey on the road to San Borja. Moist forest along the crest of the Serrania.;-67.18;-15.4
6005;Miconia nervosa ;PE;Loreto;Maynas. Distrito Iquitos, CaserÃ­o Nina Rumy, RÃ­o Nanay.;-73.42;-3.8
6007;Miconia nervosa ;PE;Huanuco;"Dept. Huanuco, Prov. Pachitea, region of Pucallpa, western part of the """"""""Sira mountains"""""""" and adjacent lowland";;
6020;Miconia nervosa ;PE;Amazonas;Dist. Imaza, Comunidad de Yamayakat, bosque primario alrededores rio Kusu.;-78.32;-4.92
6027;Miconia nervosa ;EC;Morona-Santiago;Cordillera de CutucÃº, western slopes, along a trail from LogroÃ±o to Yaupi, in the general region.;-78.1;-2.77
6028;Miconia nervosa ;BO;Beni;Department of Beni. Province of Vaca Diez, 7.7 km from the road betwen Riberalta and GuayaramerÃ­n, on the old road to Cachuela Esperanza, ca. 18 km E of Riberalta.;-65.83;-11.08
6055;Miconia nervosa ;PE;Loreto;Maynas. CaserÃ­o Mishana, RÃ­o Nanay, Campamento No. 1. Suelos arenosos.;-73.5;-3.83
6061;Miconia nervosa ;BO;Santa Cruz;Nuflo de Chavez Province. 5 km al N de Perseverancia, trocha del cafetal.;-62.62;-14.63
6109;Miconia nervosa ;VE;;Serra [illegible text] Desarollo de las [illegible text] Rio Mavaca, trail near base camp.;-65.12;2.02
6122;Miconia nervosa ;CO;ChocÃ³;Departamento del ChocÃ³, Hoya del Rio San Juan, Alrededores de Palestina.;-77.17;4.17
6155;Miconia nervosa ;PE;Pasco;Oxapampa Province 1-2 km W of Iscozacin.;-75.22;-10.2
6167;Miconia nervosa ;VE;Zulia;Edo. Zulia: Dtto. Lagunillas: cuenca del Embalse Burro Negro (Pueblo Viejo): laderas occidentales de la SerranÃ­a de Ziruma o El Empalado, a lo largo del rÃ­o Grande, unos 13 km al norte del Embalse.;-70.82;10.42
6188;Miconia nervosa ;VE;Zulia;Edo. Zulia: Dtto. PerijÃ¡: alrededores de la EstaciÃ³n HidrolÃ³gica AricuaisÃ¡-Pie de Monte.;-72.8986;9.5917
6191;Miconia nervosa ;PE;San Martin;Dept. San Martin: Lamas. Km 46 of Tarapoto-Yurimaguas road, trail to ridge W of road. Tropical wet forest.;-76.3;-6.4
6195;Miconia nervosa ;BO;Beni;Department of Beni. Province of Vaca Diez, 9.2 km from the road between Riveralta and GuayaramerÃ­n, on the old road to Cachuela Esperanza.;-65.83;-11.08
6201;Miconia nervosa ;EC;SucumbÃ­os;Sacha Lodge, 3 km NW of the village AÃ±angu, near the Napo river.;-76.43;-0.5
6212;Miconia nervosa ;EC;Pastaza;Lorocachi, A 2 km, margens izquierda del RÃ­o Curaray, aquas abajo, al este del campamento militar.;-75.97;-1.63
6222;Miconia nervosa ;PE;Amazonas;Department of Amazonas. RÃ­o Cenepa, vicinity of Huampami, ca. 5 km E of ChÃ¡vez Valdivia.;-78.5;-4.5
6226;Miconia nervosa ;EC;Napo;Comuna San JosÃ© de Payamino at Rio Payamino 4-5 hours upstream from Coca in motor canoe.;-77.3;-0.5
6232;Miconia nervosa ;PE;Loreto;Maynas Province, Indiana, Reserva Explorama (Yanamono), 25 km del NE de Iquitos, a lo largo del rÃ­o Amazonas, trocha perimental al sur (limite) Yanamono.;-72.83;-3.5
6242;Miconia nervosa ;PE;Huanuco;"Dept. Huanuco, Prov. Pachitea, region of Pucallpa, western part of the """"""""Sira mountains"""""""" and adjacent lowland";;
6250;Miconia nervosa ;CO;Antioquia;Dept. Antioquia, Mpio. de San Carlos, along creeks leading into ISA hydro-electric dam reservoir.;-75;6
6252;Miconia nervosa ;PE;Loreto;Maynas Province, Iquitos, EstaciÃ³n Experimental IIAP, Alpahuayo, 21 km al S de Iquitos.;-73.5;-4.17
6255;Miconia nervosa ;PE;Madre de Dios;Dpto. Madre de Dios: Tambopata Wildlife Reserve, 30 km S of Puerto Maldonado.;-69.28;-12.25
6258;Miconia nervosa ;EC;Zamora-Chinchipe;MÃ¡rgen hizquierda del RÃ­o Nangaritza, Cerca del Destacamento Militar de Miasi.;-78.67;-4.33
6262;Miconia nervosa ;PE;Amazonas;Dist. Imaza, Comunidad de Kampaensa, borde rio Shimutaz;-78.32;-4.92
